Column1,Domain,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus
vOTU_25062,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12230,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12284,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_16235,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_16970,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_16975,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_17012,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_26012,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_52485,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_87213,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10179,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_9810,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_9817,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10360,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10388,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10671,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_93954,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10406,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10407,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10757,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11256,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11263,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11264,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11265,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11266,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_21615,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11167,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_18555,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10408,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10511,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_20078,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10662,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_140430,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11504,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10840,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_38049,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_20187,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10953,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_44654,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11171,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11245,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11005,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11081,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11187,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_16972,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10942,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10565,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10638,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10825,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10878,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10947,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11095,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_15507,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_9823,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_9886,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_42190,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11092,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_32621,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_91870,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11032,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11116,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11118,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11019,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11333,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11338,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11365,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11375,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11286,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11402,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11404,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_50289,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10830,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11340,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_20658,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_22319,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11208,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11213,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11214,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11267,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10764,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11573,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11618,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_22681,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11070,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10686,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10792,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_31887,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11124,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11346,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11352,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10873,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11517,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11518,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11630,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11547,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11667,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_23931,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_6862,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10584,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10589,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10615,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10616,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10622,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10838,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11057,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_26083,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_35519,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_19260,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11487,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11488,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_24992,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_10729,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_27113,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_16067,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_19953,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_53107,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11977,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_23986,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12016,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11949,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_17558,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_11924,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12379,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_63135,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12295,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_50788,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12298,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
vOTU_12196,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales,Unclassified_Petitvirales
